date,LogTitle,message,exception,machinename,appdomain,assembly-version,basedir,callsite,counter,nlogdir,processid,processname,specialfolder,stacktrace,longdate,event-properties,uppercase,logger,url,action
2025/01/20 17:19:11.067,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,35,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:19:11.0678,,ERROR,logfile,,
2025/01/20 17:19:11.096,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,36,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:19:11.0962,,ERROR,logfile,,
2025/01/20 17:19:26.135,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,37,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:19:26.1351,,ERROR,logfile,,
2025/01/20 17:19:41.183,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,38,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:19:41.1834,,ERROR,logfile,,
2025/01/20 17:19:41.219,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,39,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:19:41.2194,,ERROR,logfile,,
2025/01/20 17:19:41.249,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,40,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:19:41.2497,,ERROR,logfile,,
2025/01/20 17:19:56.253,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,41,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:19:56.2531,,ERROR,logfile,,
2025/01/20 17:19:56.282,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,42,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:19:56.2824,,ERROR,logfile,,
2025/01/20 17:19:56.302,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,43,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:19:56.3021,,ERROR,logfile,,
2025/01/20 17:20:11.014,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,44,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:11.0140,,ERROR,logfile,,
2025/01/20 17:20:11.045,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,45,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:11.0450,,ERROR,logfile,,
2025/01/20 17:20:11.073,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,46,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:11.0735,,ERROR,logfile,,
2025/01/20 17:20:11.281,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,47,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:11.2818,,ERROR,logfile,,
2025/01/20 17:20:11.301,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,48,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:11.3016,,ERROR,logfile,,
2025/01/20 17:20:41.338,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,49,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:41.3388,,ERROR,logfile,,
2025/01/20 17:20:41.359,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,50,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:41.3590,,ERROR,logfile,,
2025/01/20 17:20:41.394,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,51,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:41.3944,,ERROR,logfile,,
2025/01/20 17:20:41.414,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,52,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:41.4148,,ERROR,logfile,,
2025/01/20 17:20:56.394,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,53,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:56.3948,,ERROR,logfile,,
2025/01/20 17:20:56.426,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,54,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:56.4263,,ERROR,logfile,,
2025/01/20 17:20:56.426,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,55,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:20:56.4263,,ERROR,logfile,,
2025/01/20 17:21:11.426,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,56,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:21:11.4267,,ERROR,logfile,,
2025/01/20 17:21:26.470,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,57,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:21:26.4703,,ERROR,logfile,,
2025/01/20 17:21:41.503,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,58,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:21:41.5036,,ERROR,logfile,,
2025/01/20 17:21:56.534,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,59,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:21:56.5340,,ERROR,logfile,,
2025/01/20 17:21:56.559,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,60,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:21:56.5591,,ERROR,logfile,,
2025/01/20 17:21:56.583,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,61,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:21:56.5833,,ERROR,logfile,,
2025/01/20 17:21:56.603,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,62,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:21:56.6031,,ERROR,logfile,,
2025/01/20 17:22:11.252,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,63,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:22:11.2522,,ERROR,logfile,,
2025/01/20 17:22:26.620,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,64,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:22:26.6205,,ERROR,logfile,,
2025/01/20 17:22:26.641,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,65,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:22:26.6419,,ERROR,logfile,,
2025/01/20 17:22:41.665,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,66,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:22:41.6653,,ERROR,logfile,,
2025/01/20 17:22:41.693,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,67,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:22:41.6937,,ERROR,logfile,,
2025/01/20 17:22:41.693,SqlSugar,执行SQL错误事件,"SqlSugar.SqlSugarException: 中文提示 :  连接数据库过程中发生错误，检查服务器是否正常连接字符串是否正确，错误信息：Keyword not supported: 'port'..
English Message : Connection open error . Keyword not supported: 'port'. ",PC-20220610JUCQ,0001:CoreCms.Net.Web.WebApi, 1.0.0.0,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0\,CoreCms.Net.Loging.NLogUtil.WriteFileLog,68,F:\Git_Code\CoreShop\CoreCms.Net.Web.WebApi\bin\Debug\net8.0,8500,CoreCms.Net.Web.WebApi,C:\Users\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_1 => NLogUtil.WriteFileLog,2025-01-20 17:22:41.6937,,ERROR,logfile,,
